cluster,lag_s,sum_player,sum_centroid,sum_relative,sum_cross,n_pairs
2020-08-08__2H__rosenborg__A,26.0,14629186.087514339,12123853.580460545,2560683.7437383304,-55351.23668453765,24852
2020-08-08__2H__rosenborg__A,27.0,15029551.437040731,12478523.46459639,2609155.3284846414,-58127.356040303566,24825
2020-08-08__2H__rosenborg__A,28.0,15404766.960883686,12811521.118813608,2654509.5306177903,-61263.68854771185,24798
2020-08-08__2H__rosenborg__A,29.0,15755267.183457043,13122918.04720974,2696718.707538366,-64369.571291062835,24771
2020-08-08__2H__rosenborg__A,30.0,16081453.778422737,13412976.715687778,2735844.9973037485,-67367.9345687829,24744
2020-08-08__2H__rosenborg__A,31.0,16383963.25350334,13682248.440724973,2771508.1839917516,-69793.37121338536,24717
2020-08-08__2H__rosenborg__A,32.0,16664156.812834507,13932163.2637563,2804018.6835565167,-72025.1344783064,24690
2020-08-08__2H__rosenborg__A,33.0,16923549.989537463,14164528.450823978,2833504.2040145025,-74482.66530102538,24663
2020-08-08__2H__rosenborg__A,34.0,17163982.739945114,14380763.984245226,2860199.583655912,-76980.82795601965,24636
2020-08-08__2H__rosenborg__A,35.0,17387275.945470072,14582229.93360787,2884551.823617959,-79505.81175575504,24609
2020-08-08__2H__rosenborg__A,36.0,17595519.111645933,14770358.3456115,2907481.367856169,-82320.60182173904,24582
2020-08-08__2H__rosenborg__A,37.0,17790308.96199136,14946279.174505591,2929366.0662040887,-85336.27871832819,24555
2020-08-08__2H__rosenborg__A,38.0,17973150.592981584,15111658.496759374,2949930.2595217875,-88438.16329958104,24528
2020-08-08__2H__rosenborg__A,39.0,18144987.966700736,15266669.351929251,2968693.5401626164,-90374.92539113786,24501
2020-08-08__2H__rosenborg__A,40.0,18306511.039096124,15413025.885705786,2985653.926728988,-92168.77333864916,24474
2020-08-08__2H__rosenborg__A,41.0,18458878.636938114,15551308.088701904,3001150.794030122,-93580.24579390662,24447
2020-08-08__2H__rosenborg__A,42.0,18603010.92613845,15682320.201015264,3015502.9144484936,-94812.18932530688,24420
2020-08-08__2H__rosenborg__A,43.0,18739573.40614222,15806561.795482589,3028478.5305124517,-95466.91985282346,24393
2020-08-08__2H__rosenborg__A,44.0,18869612.76171386,15924729.075772267,3040759.5775560904,-95875.89161449633,24366
2020-08-08__2H__rosenborg__A,45.0,18993518.08831372,16037845.428345427,3052800.085814217,-97127.42584592185,24339
2020-08-08__2H__rosenborg__A,46.0,19110606.17121615,16145508.182353951,3063981.7511585304,-98883.762296333,24312
2020-08-08__2H__rosenborg__A,47.0,19219977.474416055,16246408.677096091,3074084.3377090064,-100515.54038905026,24285
2020-08-08__2H__rosenborg__A,48.0,19320020.050965004,16339211.75035438,3082819.697330203,-102011.39671957694,24258
2020-08-08__2H__rosenborg__A,49.0,19409725.958992187,16423176.930687662,3090093.997112855,-103544.96880833403,24231
2020-08-08__2H__rosenborg__A,50.0,19488549.521582544,16498028.658958556,3095761.852175675,-105240.98955168584,24204
2020-08-08__2H__rosenborg__A,51.0,19556366.54319424,16563783.030454313,3099873.4040055443,-107289.89126561768,24177
2020-08-08__2H__rosenborg__A,52.0,19613783.2225341,16620296.998637678,3102998.102353365,-109511.87845694312,24150
2020-08-08__2H__rosenborg__A,53.0,19661822.10170756,16668833.450002126,3105015.683541965,-112027.03183653255,24123
2020-08-08__2H__rosenborg__A,54.0,19702816.527300917,16711372.240933988,3106279.204383145,-114834.91801621823,24096
2020-08-08__2H__rosenborg__A,55.0,19738046.55659645,16748925.143015549,3107259.7208366296,-118138.30725573449,24069
2020-08-08__2H__rosenborg__A,56.0,19767625.59318468,16781133.528684955,3108077.298238619,-121585.23373889836,24042
2020-08-08__2H__rosenborg__A,57.0,19791614.932628218,16807629.089019064,3109108.504871072,-125122.66126191887,24015
2020-08-08__2H__rosenborg__A,58.0,19810335.005845677,16828127.046284925,3110517.232314021,-128309.27275326863,23988
2020-08-08__2H__rosenborg__A,59.0,19824008.951995317,16842827.97797604,3112133.5064307526,-130952.5324114766,23961
2020-08-08__2H__rosenborg__A,60.0,19832786.461043853,16851790.88027642,3114188.8431946384,-133193.26242720772,23934
2020-08-16__1H__rosenborg__A,1.0,130340.34837079812,75997.03686954814,57388.42981656547,-3045.1183153154475,31617
2020-08-16__1H__rosenborg__A,2.0,488659.84943518956,290823.7323105199,204216.07208847255,-6379.95496380276,31600
2020-08-16__1H__rosenborg__A,3.0,1017767.456835736,621720.3480553845,405849.7202671273,-9802.611486775899,31583
2020-08-16__1H__rosenborg__A,4.0,1666986.9253613693,1043315.0431544489,636889.1696594064,-13217.28745248639,31566
2020-08-16__1H__rosenborg__A,5.0,2396648.0094743753,1532118.5107863937,881134.1350320204,-16604.636344039332,31549
2020-08-16__1H__rosenborg__A,6.0,3175910.5046391315,2067499.5487500292,1128227.5444015432,-19816.588512440696,31532
2020-08-16__1H__rosenborg__A,7.0,3981298.5508366646,2632132.3644288527,1371960.0650228634,-22793.87861505131,31515
2020-08-16__1H__rosenborg__A,8.0,4795815.837886976,3212184.4171533124,1609073.6085004427,-25442.187766779432,31498
2020-08-16__1H__rosenborg__A,9.0,5607085.506472362,3797040.2587830294,1837667.2429587077,-27621.995269375628,31481
2020-08-16__1H__rosenborg__A,10.0,6405935.534866728,4378969.168209203,2056380.2127442686,-29413.84608674286,31464
2020-08-16__1H__rosenborg__A,11.0,7185900.161166052,4952119.159419674,2264083.8051305143,-30302.803384136714,31447
2020-08-16__1H__rosenborg__A,12.0,7942857.047165122,5512710.684711392,2460983.266985036,-30836.904531305117,31430
2020-08-16__1H__rosenborg__A,13.0,8674362.349020544,6057689.884114794,2647350.1141760093,-30677.649270259208,31413
2020-08-16__1H__rosenborg__A,14.0,9379070.154179702,6585391.240063388,2824256.4384238273,-30577.52430751486,31396
2020-08-16__1H__rosenborg__A,15.0,10056936.670055278,7094822.66263432,2992679.9532723962,-30565.94585143846,31379
2020-08-16__1H__rosenborg__A,16.0,10708928.201771516,7585997.225524804,3153565.4357272903,-30634.45948057917,31362
2020-08-16__1H__rosenborg__A,17.0,11335635.954412429,8058808.155067976,3307561.307355104,-30733.508010651858,31345
2020-08-16__1H__rosenborg__A,18.0,11937784.387202952,8513439.807555255,3455278.297963327,-30933.718315626058,31328
2020-08-16__1H__rosenborg__A,19.0,12515908.973918404,8949892.849966047,3597168.328397868,-31152.20444551199,31311
2020-08-16__1H__rosenborg__A,20.0,13069746.725339701,9367656.23891606,3733422.5820411267,-31332.095617484345,31294
2020-08-16__1H__rosenborg__A,21.0,13598648.049200095,9766005.603785196,3864045.3580545527,-31402.91263965692,31277
2020-08-16__1H__rosenborg__A,22.0,14101935.795022469,10144717.343148807,3988607.72023735,-31389.268363685376,31260
2020-08-16__1H__rosenborg__A,23.0,14579757.468026092,10504450.575589301,4106470.035888664,-31163.143451871234,31243
2020-08-16__1H__rosenborg__A,24.0,15033042.46111217,10846399.024891103,4217527.46241087,-30884.026189800585,31226
2020-08-16__1H__rosenborg__A,25.0,15463283.879705418,11171892.990176331,4322040.35307476,-30649.463545673367,31209
2020-08-16__1H__rosenborg__A,26.0,15871768.133635987,11482194.264717689,4420050.505210257,-30476.63629195912,31192
2020-08-16__1H__rosenborg__A,27.0,16259583.828270629,11777907.946901076,4511786.934302342,-30111.05293278527,31175
2020-08-16__1H__rosenborg__A,28.0,16627428.288336614,12059779.172718098,4596986.715314884,-29337.599696370802,31158
2020-08-16__1H__rosenborg__A,29.0,16976589.130703505,12328599.04148931,4675744.202448718,-27754.11323452246,31141
2020-08-16__1H__rosenborg__A,30.0,17308875.54972466,12585228.922628723,4748709.8430769695,-25063.215981033485,31124
2020-08-16__1H__rosenborg__A,31.0,17626253.633675482,12830581.698264247,4817020.060057872,-21348.12464663881,31107
2020-08-16__1H__rosenborg__A,32.0,17929911.710013606,13065327.961588312,4881551.049464162,-16967.301038869482,31090
2020-08-16__1H__rosenborg__A,33.0,18220401.96783025,13289986.47761759,4942711.059553255,-12295.569340593793,31073
2020-08-16__1H__rosenborg__A,34.0,18498134.43935042,13504518.834028963,5001352.751411997,-7737.146090542374,31056
2020-08-16__1H__rosenborg__A,35.0,18763432.183295615,13708438.01383193,5058265.686808901,-3271.517345217784,31039
2020-08-16__1H__rosenborg__A,36.0,19016038.616331153,13901461.867928296,5113506.501396175,1070.2470066857059,31022
2020-08-16__1H__rosenborg__A,37.0,19254529.812045008,14082566.118572185,5166752.456565402,5211.236907421262,31005
2020-08-16__1H__rosenborg__A,38.0,19477597.94830145,14250697.333385663,5217492.031146111,9408.583769674355,30988
2020-08-16__1H__rosenborg__A,39.0,19683963.455576357,14405385.572209693,5265020.1746884715,13557.708678198629,30971
2020-08-16__1H__rosenborg__A,40.0,19872864.140742507,14546177.944593836,5308951.895933586,17734.300215085823,30954
2020-08-16__1H__rosenborg__A,41.0,20043747.820176236,14672566.284988543,5349054.768201377,22126.766986321367,30937
2020-08-16__1H__rosenborg__A,42.0,20196882.57387432,14784816.631283473,5385242.37861913,26823.563971719064,30920
2020-08-16__1H__rosenborg__A,43.0,20333091.022079643,14883497.95683459,5417856.751235351,31736.314009702648,30903
2020-08-16__1H__rosenborg__A,44.0,20452870.44629159,14968244.480620498,5447749.45748285,36876.508188241394,30886
2020-08-16__1H__rosenborg__A,45.0,20556828.43233891,15038581.549819702,5475902.178647555,42344.7038716533,30869
2020-08-16__1H__rosenborg__A,46.0,20646100.857736174,15094759.667436503,5503184.048423722,48157.14187594759,30852
2020-08-16__1H__rosenborg__A,47.0,20722078.730863146,15137973.83186705,5529929.476932324,54175.42206377737,30835
2020-08-16__1H__rosenborg__A,48.0,20786582.62941768,15170225.354303708,5556326.800171485,60030.47494248225,30818
2020-08-16__1H__rosenborg__A,49.0,20842259.78833985,15194129.61880137,5582576.757937043,65553.41160143566,30801
2020-08-16__1H__rosenborg__A,50.0,20892280.98434798,15212487.92760973,5608849.48895594,70943.56778231874,30784
2020-08-16__1H__rosenborg__A,51.0,20939530.69902348,15227971.765096243,5635120.42722193,76438.50670530536,30767
2020-08-16__1H__rosenborg__A,52.0,20986039.174513917,15242677.672184495,5661315.034017628,82046.46831179029,30750
2020-08-16__1H__rosenborg__A,53.0,21033407.31497695,15257928.849517418,5687536.378019884,87942.08743964112,30733
2020-08-16__1H__rosenborg__A,54.0,21082779.301939007,15274629.455208298,5713845.286906543,94304.55982416816,30716
2020-08-16__1H__rosenborg__A,55.0,21135256.193373278,15293746.388264043,5740635.475979409,100874.32912982436,30699
2020-08-16__1H__rosenborg__A,56.0,21191140.193828724,15315226.184328597,5767903.934782626,108010.0747175001,30682
2020-08-16__1H__rosenborg__A,57.0,21250219.26139571,15339162.875655765,5795493.642340842,115562.74339910201,30665
2020-08-16__1H__rosenborg__A,58.0,21312145.365071133,15365345.00423944,5823333.936689017,123466.42414267553,30648
2020-08-16__1H__rosenborg__A,59.0,21376973.44264044,15393735.613897134,5851256.047892157,131981.78085114338,30631
2020-08-16__1H__rosenborg__A,60.0,21445632.494003866,15425174.254756577,5879475.02919529,140983.21005199297,30614
2020-08-16__2H__rosenborg__A,1.0,120209.95880658238,72157.61226874133,50167.11885100272,-2114.7723131616735,29712
2020-08-16__2H__rosenborg__A,2.0,450338.9868253216,276049.8294284807,178571.85432034463,-4282.696923503684,29697
2020-08-16__2H__rosenborg__A,3.0,936632.3982517023,589058.6310535683,354082.85079001414,-6509.083591880089,29682
2020-08-16__2H__rosenborg__A,4.0,1531485.084226113,986564.2572266712,553792.4989941521,-8871.67199471066,29667
2020-08-16__2H__rosenborg__A,5.0,2198714.583113921,1446291.0963395708,763718.2826614219,-11294.795887071868,29652
2020-08-16__2H__rosenborg__A,6.0,2911796.9034512555,1949665.490275338,975910.8097073307,-13779.396531413564,29637
2020-08-16__2H__rosenborg__A,7.0,3651613.713698774,2481794.023873871,1186108.6677760524,-16288.977951150096,29622
2020-08-16__2H__rosenborg__A,8.0,4403846.254616795,3030508.3398871063,1392152.7954788534,-18814.880749164207,29607
2020-08-16__2H__rosenborg__A,9.0,5157931.150599924,3586220.434133529,1592931.2058562045,-21220.48938980793,29592
2020-08-16__2H__rosenborg__A,10.0,5905866.048532376,4141544.017218303,1787632.8952666325,-23310.86395255752,29577
2020-08-16__2H__rosenborg__A,11.0,6641378.699934838,4690832.806922706,1975533.976624037,-24988.083611903654,29562
2020-08-16__2H__rosenborg__A,12.0,7360410.5892584985,5230452.30178649,2156156.4806709844,-26198.193198974754,29547
2020-08-16__2H__rosenborg__A,13.0,8059967.24004514,5758025.68863781,2328975.3843635507,-27033.832956221857,29532
2020-08-16__2H__rosenborg__A,14.0,8737932.098227901,6271929.389720817,2493695.277144558,-27692.568637473203,29517
2020-08-16__2H__rosenborg__A,15.0,9392998.676111175,6770780.7748422325,2650350.2207075236,-28132.319438582723,29502
2020-08-16__2H__rosenborg__A,16.0,10024163.415851522,7253464.236509334,2799153.326567254,-28454.1472250629,29487
2020-08-16__2H__rosenborg__A,17.0,10631680.43709103,7719834.136163917,2940474.910350411,-28628.609423301663,29472
2020-08-16__2H__rosenborg__A,18.0,11216843.52170942,8171180.866471247,3074577.6524326038,-28914.997194426687,29457
2020-08-16__2H__rosenborg__A,19.0,11780318.548471857,8608387.139386244,3201490.0546425544,-29558.645556940726,29442
2020-08-16__2H__rosenborg__A,20.0,12322983.01183172,9031778.253579766,3321776.5630658674,-30571.80481391237,29427
2020-08-16__2H__rosenborg__A,21.0,12846747.475879647,9442051.090874698,3436563.563122387,-31867.17811744043,29412
2020-08-16__2H__rosenborg__A,22.0,13353819.445600396,9840485.983257271,3546723.054934824,-33389.592591699504,29397
2020-08-16__2H__rosenborg__A,23.0,13846627.687920686,10229060.707898367,3652586.255645306,-35019.27562298812,29382
2020-08-16__2H__rosenborg__A,24.0,14327201.637071319,10609367.534360068,3754406.108011124,-36572.00529987566,29367
2020-08-16__2H__rosenborg__A,25.0,14797117.457886621,10982732.211008487,3852321.569168676,-37936.322290544515,29352
2020-08-16__2H__rosenborg__A,26.0,15257878.119814396,11349998.722376088,3946798.964804481,-38919.56736617102,29337
2020-08-16__2H__rosenborg__A,27.0,15710856.725782521,11711863.373616604,4038445.3624532227,-39452.01028730691,29322
2020-08-16__2H__rosenborg__A,28.0,16157016.686139692,12069227.068677794,4127913.366123807,-40123.748661914346,29307
2020-08-16__2H__rosenborg__A,29.0,16597264.42300094,12422626.508028992,4215345.533394186,-40707.61842224098,29292
2020-08-16__2H__rosenborg__A,30.0,17032300.80137638,12772754.845079675,4300798.045957603,-41252.089660895144,29277
2020-08-16__2H__rosenborg__A,31.0,17462132.90659774,13120009.50875786,4383974.541015855,-41851.14317597216,29262
2020-08-16__2H__rosenborg__A,32.0,17886291.209610514,13464319.865014037,4464164.181251687,-42192.836655207735,29247
2020-08-16__2H__rosenborg__A,33.0,18304043.46182351,13805373.717391942,4540831.825361937,-42162.08093036973,29232
2020-08-16__2H__rosenborg__A,34.0,18713863.30991748,14141953.310132438,4613697.115681268,-41787.11589622835,29217
2020-08-16__2H__rosenborg__A,35.0,19113830.976805437,14472434.820499714,4682577.694776656,-41181.53847093534,29202
2020-08-16__2H__rosenborg__A,36.0,19502654.39442304,14795265.811639715,4747826.89941421,-40438.31663088399,29187
2020-08-16__2H__rosenborg__A,37.0,19880006.72600877,15109637.73900184,4809972.256826757,-39603.2698198306,29172
2020-08-16__2H__rosenborg__A,38.0,20246368.92055074,15415292.643835291,4869655.447337417,-38579.170621969446,29157
2020-08-16__2H__rosenborg__A,39.0,20602240.90394651,15712350.875068443,4927309.701281738,-37419.67240367108,29142
2020-08-16__2H__rosenborg__A,40.0,20948550.199997358,16001067.040457495,4983281.636780868,-35798.477241006505,29127
2020-08-16__2H__rosenborg__A,41.0,21285949.013589136,16281715.643020684,5037780.001803537,-33546.631235082314,29112
2020-08-16__2H__rosenborg__A,42.0,21614495.27730913,16554560.326101014,5090767.774509608,-30832.823301494645,29097
2020-08-16__2H__rosenborg__A,43.0,21933743.52994986,16819559.78379975,5142142.666195855,-27958.920045749866,29082
2020-08-16__2H__rosenborg__A,44.0,22243394.61974123,17076844.894645035,5191852.685481396,-25302.960385196464,29067
2020-08-16__2H__rosenborg__A,45.0,22543677.04175339,17326796.371904727,5240037.738878488,-23157.06902982769,29052
2020-08-16__2H__rosenborg__A,46.0,22836044.674114812,17570180.62733648,5287366.0178444525,-21501.971066118393,29037
2020-08-16__2H__rosenborg__A,47.0,23121636.63661263,17807598.84499377,5334239.768320432,-20201.976701569394,29022
2020-08-16__2H__rosenborg__A,48.0,23401239.343984958,18039667.290682573,5380740.375325614,-19168.322023232176,29007
2020-08-16__2H__rosenborg__A,49.0,23675808.135810282,18267225.070770532,5426736.942064045,-18153.877024292655,28992
2020-08-16__2H__rosenborg__A,50.0,23946405.145972818,18491163.33714983,5472173.074888537,-16931.266065543285,28977
2020-08-16__2H__rosenborg__A,51.0,24213577.172907334,18711903.795801587,5516964.642430326,-15291.265324580396,28962
2020-08-16__2H__rosenborg__A,52.0,24477899.35607,18929873.39916295,5561203.061925164,-13177.105018113507,28947
2020-08-16__2H__rosenborg__A,53.0,24739589.623792186,19145585.575834997,5604775.47509736,-10771.4271401671,28932
2020-08-16__2H__rosenborg__A,54.0,24998693.739963077,19359658.209681563,5647295.281554499,-8259.751272983704,28917
2020-08-16__2H__rosenborg__A,55.0,25255260.277544785,19572463.44272661,5688572.173617171,-5775.33879899903,28902
2020-08-16__2H__rosenborg__A,56.0,25509205.102451205,19783669.754373036,5728928.344424681,-3392.996346506232,28887
2020-08-16__2H__rosenborg__A,57.0,25760634.241757955,19993070.31159971,5768844.13187115,-1280.2017129020533,28872
2020-08-16__2H__rosenborg__A,58.0,26009037.91675502,20200154.28005625,5808449.029764387,434.6069343801937,28857
2020-08-16__2H__rosenborg__A,59.0,26253251.77128565,20403963.4299256,5847505.617354283,1782.7240057678137,28842
2020-08-16__2H__rosenborg__A,60.0,26492279.621800303,20603546.71172544,5885969.827731077,2763.0823437881772,28827
